2019-02-28 22:39:53, E:\PES\TEST\video\V0401\113824.avi, 2019-02-28 22:40:08, 25127, 2019-02-28 22:40:09
2019-02-28 22:40:09, E:\PES\TEST\video\V0401\387367.avi, 2019-02-28 22:40:29, 386561, 2019-02-28 22:40:31
2019-02-28 22:40:32, E:\PES\TEST\video\V0401\37148.avi, 2019-02-28 22:41:05, 25434, 2019-02-28 22:41:07
2019-02-28 22:41:08, E:\PES\TEST\video\V0401\37633.avi, 2019-02-28 22:41:19, 24402, 2019-02-28 22:41:20
2019-02-28 22:41:37, E:\PES\TEST\video\V0401\396544.avi, 2019-02-28 22:45:16, 395368, 2019-02-28 22:45:18
2019-02-28 22:45:19, E:\PES\TEST\video\V0401\176570.avi, 2019-02-28 22:45:35, 174370, 2019-02-28 22:45:36
2019-02-28 22:45:37, E:\PES\TEST\video\V0401\37388.avi, 2019-02-28 22:45:58, 24955, 2019-02-28 22:45:59
2019-02-28 22:46:00, E:\PES\TEST\video\V0401\37127.avi, 2019-02-28 22:46:10, 24657, 2019-02-28 22:46:12
2019-02-28 22:46:13, E:\PES\TEST\video\V0401\36717.avi, 2019-02-28 22:46:35, 25289, 2019-02-28 22:46:36
2019-02-28 22:46:36, E:\PES\TEST\video\V0401\373796.avi, 2019-02-28 22:46:57, 372612, 2019-02-28 22:46:58
2019-02-28 22:47:00, E:\PES\TEST\video\V0401\36771.avi, 2019-02-28 22:47:41, 25402, 2019-02-28 22:47:42
2019-02-28 22:47:43, E:\PES\TEST\video\V0401\373783.avi, 2019-02-28 22:48:10, 372599, 2019-02-28 22:48:12
2019-02-28 22:48:13, E:\PES\TEST\video\V0401\38143.avi, 2019-02-28 22:48:25, 25272, 2019-02-28 22:48:26
2019-02-28 22:48:27, E:\PES\TEST\video\V0401\167069.avi, 2019-02-28 22:49:03, 173363, 2019-02-28 22:49:05
2019-02-28 22:49:06, E:\PES\TEST\video\V0401\114166.avi, 2019-02-28 22:49:15, 24302, 2019-02-28 22:49:15
2019-02-28 22:49:15, E:\PES\TEST\video\V0401\37902.avi, 2019-02-28 22:49:34, 24595, 2019-02-28 22:49:35
2019-02-28 22:49:37, E:\PES\TEST\video\V0401\387419.avi, 2019-02-28 22:50:03, 386669, 2019-02-28 22:50:04
2019-02-28 22:50:05, E:\PES\TEST\video\V0401\38049.avi, 2019-02-28 22:50:15, 25026, 2019-02-28 22:50:16
2019-02-28 22:50:17, E:\PES\TEST\video\V0401\37435.avi, 2019-02-28 22:50:36, 25191, 2019-02-28 22:50:38
2019-02-28 22:50:39, E:\PES\TEST\video\V0401\113974.avi, 2019-02-28 22:51:01, 24819, 2019-02-28 22:51:02
2019-02-28 22:51:03, E:\PES\TEST\video\V0401\373838.avi, 2019-02-28 22:51:26, 372654, 2019-02-28 22:51:27
2019-02-28 22:51:28, E:\PES\TEST\video\V0401\114229.avi, 2019-02-28 22:51:39, 24487, 2019-02-28 22:51:40
2019-02-28 22:51:41, E:\PES\TEST\video\V0401\37664.avi, 2019-02-28 22:51:53, 25109, 2019-02-28 22:51:54
2019-02-28 22:51:55, E:\PES\TEST\video\V0401\37930.avi, 2019-02-28 22:52:09, 24596, 2019-02-28 22:52:10
2019-02-28 22:52:11, E:\PES\TEST\video\V0401\167056.avi, 2019-02-28 22:52:33, 173350, 2019-02-28 22:52:33
2019-02-28 22:52:33, E:\PES\TEST\video\V0401\37983.avi, 2019-02-28 22:53:12, 25590, 2019-02-28 22:53:14
2019-02-28 22:53:15, E:\PES\TEST\video\V0401\176579.avi, 2019-02-28 22:53:28, 174379, 2019-02-28 22:53:28
2019-02-28 22:53:29, E:\PES\TEST\video\V0401\37162.avi, 2019-02-28 22:53:46, 24363, 2019-02-28 22:53:48
2019-02-28 22:53:49, E:\PES\TEST\video\V0401\37067.avi, 2019-02-28 22:54:01, 24650, 2019-02-28 22:54:01
2019-02-28 22:54:02, E:\PES\TEST\video\V0401\114097.avi, 2019-02-28 22:54:13, 24290, 2019-02-28 22:54:15
2019-02-28 22:54:16, E:\PES\TEST\video\V0401\37659.avi, 2019-02-28 22:54:29, 24979, 2019-02-28 22:54:30
2019-02-28 22:54:31, E:\PES\TEST\video\V0401\37735.avi, 2019-02-28 22:54:44, 24568, 2019-02-28 22:54:46
2019-02-28 22:54:47, E:\PES\TEST\video\V0401\114099.avi, 2019-02-28 22:55:01, 24762, 2019-02-28 22:55:02
2019-02-28 22:55:02, E:\PES\TEST\video\V0401\373811.avi, 2019-02-28 22:55:13, 372627, 2019-02-28 22:55:14
2019-02-28 22:55:15, E:\PES\TEST\video\V0401\176566.avi, 2019-02-28 22:55:47, 174366, 2019-02-28 22:55:48
2019-02-28 22:55:49, E:\PES\TEST\video\V0401\36807.avi, 2019-02-28 22:55:59, 24292, 2019-02-28 22:55:59
