2019-03-01 00:37:29, E:\PES\TEST\video\V0404\40020.avi, 2019-03-01 00:37:40, 24784, 2019-03-01 00:37:40
2019-03-01 00:37:42, E:\PES\TEST\video\V0404\374090.avi, 2019-03-01 00:39:31, 372610, 2019-03-01 00:39:32
2019-03-01 00:39:33, E:\PES\TEST\video\V0404\177003.avi, 2019-03-01 00:39:48, 174320, 2019-03-01 00:39:50
2019-03-01 00:39:50, E:\PES\TEST\video\V0404\387623.avi, 2019-03-01 00:40:11, 386635, 2019-03-01 00:40:13
2019-03-01 00:40:14, E:\PES\TEST\video\V0404\40517.avi, 2019-03-01 00:40:23, 25097, 2019-03-01 00:40:24
2019-03-01 00:40:25, E:\PES\TEST\video\V0404\115751.avi, 2019-03-01 00:40:43, 24157, 2019-03-01 00:40:44
2019-03-01 00:40:45, E:\PES\TEST\video\V0404\177036.avi, 2019-03-01 00:41:12, 174353, 2019-03-01 00:41:12
2019-03-01 00:41:12, E:\PES\TEST\video\V0404\40527.avi, 2019-03-01 00:41:30, 24836, 2019-03-01 00:41:32
2019-03-01 00:41:32, E:\PES\TEST\video\V0404\41074.avi, 2019-03-01 00:41:44, 25611, 2019-03-01 00:41:45
2019-03-01 00:41:46, E:\PES\TEST\video\V0404\40952.avi, 2019-03-01 00:42:00, 25136, 2019-03-01 00:42:01
2019-03-01 00:42:01, E:\PES\TEST\video\V0404\116864.avi, 2019-03-01 00:42:11, 24678, 2019-03-01 00:42:12
2019-03-01 00:42:13, E:\PES\TEST\video\V0404\40996.avi, 2019-03-01 00:42:27, 24596, 2019-03-01 00:42:28
2019-03-01 00:42:29, E:\PES\TEST\video\V0404\40863.avi, 2019-03-01 00:42:46, 24737, 2019-03-01 00:42:46
2019-03-01 00:42:46, E:\PES\TEST\video\V0404\40923.avi, 2019-03-01 00:43:04, 25506, 2019-03-01 00:43:06
2019-03-01 00:43:06, E:\PES\TEST\video\V0404\39964.avi, 2019-03-01 00:43:14, 24312, 2019-03-01 00:43:15
2019-03-01 00:43:16, E:\PES\TEST\video\V0404\40018.avi, 2019-03-01 00:43:38, 24324, 2019-03-01 00:43:40
