2019-03-01 02:44:08, E:\PES\TEST\video\V0504\119360.avi, 2019-03-01 02:44:22, 24161, 2019-03-01 02:44:24
2019-03-01 02:44:24, E:\PES\TEST\video\V0504\44326.avi, 2019-03-01 02:44:39, 24929, 2019-03-01 02:44:40
2019-03-01 02:44:40, E:\PES\TEST\video\V0504\387851.avi, 2019-03-01 02:45:12, 386655, 2019-03-01 02:45:12
2019-03-01 02:45:12, E:\PES\TEST\video\V0504\43317.avi, 2019-03-01 02:45:41, 24820, 2019-03-01 02:45:43
2019-03-01 02:45:44, E:\PES\TEST\video\V0504\42848.avi, 2019-03-01 02:46:03, 25289, 2019-03-01 02:46:03
2019-03-01 02:46:04, E:\PES\TEST\video\V0504\118237.avi, 2019-03-01 02:46:13, 24847, 2019-03-01 02:46:14
2019-03-01 02:46:14, E:\PES\TEST\video\V0504\42909.avi, 2019-03-01 02:46:37, 25308, 2019-03-01 02:46:37
2019-03-01 02:46:37, E:\PES\TEST\video\V0504\167749.avi, 2019-03-01 02:46:57, 173389, 2019-03-01 02:46:57
2019-03-01 02:46:58, E:\PES\TEST\video\V0504\387854.avi, 2019-03-01 02:47:28, 386661, 2019-03-01 02:47:28
2019-03-01 02:47:28, E:\PES\TEST\video\V0504\44050.avi, 2019-03-01 02:47:43, 25143, 2019-03-01 02:47:44
2019-03-01 02:47:45, E:\PES\TEST\video\V0504\43861.avi, 2019-03-01 02:47:52, 24994, 2019-03-01 02:47:54
2019-03-01 02:47:55, E:\PES\TEST\video\V0504\118230.avi, 2019-03-01 02:48:03, 24712, 2019-03-01 02:48:05
2019-03-01 02:48:05, E:\PES\TEST\video\V0504\118621.avi, 2019-03-01 02:48:19, 24982, 2019-03-01 02:48:21
2019-03-01 02:48:21, E:\PES\TEST\video\V0504\392600.avi, 2019-03-01 02:48:36, 386617, 2019-03-01 02:48:37
2019-03-01 02:48:38, E:\PES\TEST\video\V0504\43997.avi, 2019-03-01 02:48:47, 24589, 2019-03-01 02:48:48
2019-03-01 02:48:49, E:\PES\TEST\video\V0504\43788.avi, 2019-03-01 02:48:57, 25106, 2019-03-01 02:48:59
2019-03-01 02:49:00, E:\PES\TEST\video\V0504\118571.avi, 2019-03-01 02:49:09, 24281, 2019-03-01 02:49:09
