2019-03-01 03:56:08, E:\PES\TEST\video\V0602\45597.avi, 2019-03-01 03:56:21, 24751, 2019-03-01 03:56:21
2019-03-01 03:56:22, E:\PES\TEST\video\V0602\44662.avi, 2019-03-01 03:56:42, 24166, 2019-03-01 03:56:43
2019-03-01 03:56:43, E:\PES\TEST\video\V0602\45835.avi, 2019-03-01 03:56:52, 24280, 2019-03-01 03:56:54
2019-03-01 03:56:54, E:\PES\TEST\video\V0602\45465.avi, 2019-03-01 03:57:03, 24415, 2019-03-01 03:57:05
2019-03-01 03:57:06, E:\PES\TEST\video\V0602\119783.avi, 2019-03-01 03:57:21, 25368, 2019-03-01 03:57:21
2019-03-01 03:57:22, E:\PES\TEST\video\V0602\45460.avi, 2019-03-01 03:57:35, 24737, 2019-03-01 03:57:37
2019-03-01 03:57:38, E:\PES\TEST\video\V0602\45634.avi, 2019-03-01 03:57:48, 25239, 2019-03-01 03:57:50
2019-03-01 03:57:50, E:\PES\TEST\video\V0602\44548.avi, 2019-03-01 03:58:03, 24143, 2019-03-01 03:58:03
2019-03-01 03:58:04, E:\PES\TEST\video\V0602\120189.avi, 2019-03-01 03:58:15, 25127, 2019-03-01 03:58:15
2019-03-01 03:58:16, E:\PES\TEST\video\V0602\374555.avi, 2019-03-01 03:58:29, 372631, 2019-03-01 03:58:31
2019-03-01 03:58:31, E:\PES\TEST\video\V0602\177808.avi, 2019-03-01 03:58:47, 174409, 2019-03-01 03:58:47
2019-03-01 03:58:48, E:\PES\TEST\video\V0602\45229.avi, 2019-03-01 03:58:57, 25372, 2019-03-01 03:58:57
2019-03-01 03:58:58, E:\PES\TEST\video\V0602\44517.avi, 2019-03-01 03:59:04, 24141, 2019-03-01 03:59:06
2019-03-01 03:59:07, E:\PES\TEST\video\V0602\45109.avi, 2019-03-01 03:59:14, 24226, 2019-03-01 03:59:15
2019-03-01 03:59:15, E:\PES\TEST\video\V0602\45720.avi, 2019-03-01 03:59:23, 25029, 2019-03-01 03:59:24
2019-03-01 03:59:25, E:\PES\TEST\video\V0602\45574.avi, 2019-03-01 03:59:36, 24741, 2019-03-01 03:59:38
2019-03-01 03:59:39, E:\PES\TEST\video\V0602\45066.avi, 2019-03-01 03:59:53, 25357, 2019-03-01 03:59:54
2019-03-01 03:59:55, E:\PES\TEST\video\V0602\44647.avi, 2019-03-01 04:00:02, 24489, 2019-03-01 04:00:04
2019-03-01 04:00:05, E:\PES\TEST\video\V0602\45529.avi, 2019-03-01 04:00:17, 24256, 2019-03-01 04:00:18
2019-03-01 04:00:19, E:\PES\TEST\video\V0602\177766.avi, 2019-03-01 04:00:41, 174366, 2019-03-01 04:00:43
2019-03-01 04:00:44, E:\PES\TEST\video\V0602\45692.avi, 2019-03-01 04:00:53, 25242, 2019-03-01 04:00:54
2019-03-01 04:00:55, E:\PES\TEST\video\V0602\44651.avi, 2019-03-01 04:01:04, 24637, 2019-03-01 04:01:05
2019-03-01 04:01:06, E:\PES\TEST\video\V0602\44374.avi, 2019-03-01 04:01:17, 25673, 2019-03-01 04:01:18
2019-03-01 04:01:19, E:\PES\TEST\video\V0602\120646.avi, 2019-03-01 04:01:32, 25550, 2019-03-01 04:01:34
2019-03-01 04:01:35, E:\PES\TEST\video\V0602\44811.avi, 2019-03-01 04:02:02, 25434, 2019-03-01 04:02:03
2019-03-01 04:02:04, E:\PES\TEST\video\V0602\392735.avi, 2019-03-01 04:02:30, 386711, 2019-03-01 04:02:30
2019-03-01 04:02:30, E:\PES\TEST\video\V0602\45151.avi, 2019-03-01 04:02:38, 25364, 2019-03-01 04:02:40
2019-03-01 04:02:40, E:\PES\TEST\video\V0602\45168.avi, 2019-03-01 04:02:53, 25197, 2019-03-01 04:02:53
2019-03-01 04:02:54, E:\PES\TEST\video\V0602\44822.avi, 2019-03-01 04:03:03, 24362, 2019-03-01 04:03:04
2019-03-01 04:03:06, E:\PES\TEST\video\V0602\120579.avi, 2019-03-01 04:03:31, 25414, 2019-03-01 04:03:32
2019-03-01 04:03:32, E:\PES\TEST\video\V0602\45644.avi, 2019-03-01 04:03:42, 25588, 2019-03-01 04:03:43
2019-03-01 04:03:43, E:\PES\TEST\video\V0602\120282.avi, 2019-03-01 04:03:53, 25387, 2019-03-01 04:03:53
2019-03-01 04:03:53, E:\PES\TEST\video\V0602\44863.avi, 2019-03-01 04:04:02, 24374, 2019-03-01 04:04:04
2019-03-01 04:04:05, E:\PES\TEST\video\V0602\44840.avi, 2019-03-01 04:04:12, 24366, 2019-03-01 04:04:14
2019-03-01 04:04:16, E:\PES\TEST\video\V0602\387888.avi, 2019-03-01 04:04:41, 386525, 2019-03-01 04:04:42
2019-03-01 04:04:42, E:\PES\TEST\video\V0602\120111.avi, 2019-03-01 04:04:55, 24735, 2019-03-01 04:04:55
2019-03-01 04:04:56, E:\PES\TEST\video\V0602\44415.avi, 2019-03-01 04:05:07, 24462, 2019-03-01 04:05:07
2019-03-01 04:05:08, E:\PES\TEST\video\V0602\45458.avi, 2019-03-01 04:05:19, 25381, 2019-03-01 04:05:19
2019-03-01 04:05:20, E:\PES\TEST\video\V0602\167881.avi, 2019-03-01 04:05:34, 173350, 2019-03-01 04:05:36
2019-03-01 04:05:36, E:\PES\TEST\video\V0602\45016.avi, 2019-03-01 04:05:43, 24685, 2019-03-01 04:05:45
2019-03-01 04:05:46, E:\PES\TEST\video\V0602\44588.avi, 2019-03-01 04:05:54, 24317, 2019-03-01 04:05:54
2019-03-01 04:05:54, E:\PES\TEST\video\V0602\120421.avi, 2019-03-01 04:06:07, 24942, 2019-03-01 04:06:07
2019-03-01 04:06:07, E:\PES\TEST\video\V0602\45763.avi, 2019-03-01 04:06:25, 25261, 2019-03-01 04:06:27
2019-03-01 04:06:28, E:\PES\TEST\video\V0602\44623.avi, 2019-03-01 04:06:37, , 2019-03-01 04:06:37
2019-03-01 04:06:37, E:\PES\TEST\video\V0602\44391.avi, 2019-03-01 04:06:46, 25300, 2019-03-01 04:06:46
2019-03-01 04:06:47, E:\PES\TEST\video\V0602\44797.avi, 2019-03-01 04:06:55, 25324, 2019-03-01 04:06:56
2019-03-01 04:06:57, E:\PES\TEST\video\V0602\392674.avi, 2019-03-01 04:07:10, 386565, 2019-03-01 04:07:12
2019-03-01 04:07:12, E:\PES\TEST\video\V0602\119509.avi, 2019-03-01 04:07:20, 24896, 2019-03-01 04:07:20
2019-03-01 04:07:21, E:\PES\TEST\video\V0602\374617.avi, 2019-03-01 04:07:34, 372693, 2019-03-01 04:07:36
2019-03-01 04:07:36, E:\PES\TEST\video\V0602\45732.avi, 2019-03-01 04:07:52, 24603, 2019-03-01 04:07:52
2019-03-01 04:07:52, E:\PES\TEST\video\V0602\45443.avi, 2019-03-01 04:08:01, 24579, 2019-03-01 04:08:03
2019-03-01 04:08:03, E:\PES\TEST\video\V0602\45145.avi, 2019-03-01 04:08:11, 24843, 2019-03-01 04:08:11
2019-03-01 04:08:12, E:\PES\TEST\video\V0602\120522.avi, 2019-03-01 04:08:24, 24287, 2019-03-01 04:08:26
2019-03-01 04:08:27, E:\PES\TEST\video\V0602\44730.avi, 2019-03-01 04:08:35, 24650, 2019-03-01 04:08:37
2019-03-01 04:08:38, E:\PES\TEST\video\V0602\119937.avi, 2019-03-01 04:08:47, 24281, 2019-03-01 04:08:47
2019-03-01 04:08:47, E:\PES\TEST\video\V0602\45175.avi, 2019-03-01 04:08:59, 24391, 2019-03-01 04:09:00
2019-03-01 04:09:01, E:\PES\TEST\video\V0602\177797.avi, 2019-03-01 04:09:11, 174398, 2019-03-01 04:09:12
2019-03-01 04:09:13, E:\PES\TEST\video\V0602\398113.avi, 2019-03-01 04:09:47, 395366, 2019-03-01 04:09:48
2019-03-01 04:09:49, E:\PES\TEST\video\V0602\44634.avi, 2019-03-01 04:10:02, 24161, 2019-03-01 04:10:02
2019-03-01 04:10:02, E:\PES\TEST\video\V0602\387894.avi, 2019-03-01 04:10:15, 386537, 2019-03-01 04:10:17
2019-03-01 04:10:18, E:\PES\TEST\video\V0602\45605.avi, 2019-03-01 04:10:32, 24262, 2019-03-01 04:10:32
2019-03-01 04:10:32, E:\PES\TEST\video\V0602\45198.avi, 2019-03-01 04:10:40, 24847, 2019-03-01 04:10:42
2019-03-01 04:10:43, E:\PES\TEST\video\V0602\120609.avi, 2019-03-01 04:10:57, 24299, 2019-03-01 04:10:58
2019-03-01 04:10:58, E:\PES\TEST\video\V0602\44546.avi, 2019-03-01 04:11:06, 24307, 2019-03-01 04:11:06
2019-03-01 04:11:07, E:\PES\TEST\video\V0602\45017.avi, 2019-03-01 04:11:20, 25344, 2019-03-01 04:11:22
2019-03-01 04:11:23, E:\PES\TEST\video\V0602\45034.avi, 2019-03-01 04:11:50, 25477, 2019-03-01 04:11:51
2019-03-01 04:11:51, E:\PES\TEST\video\V0602\120343.avi, 2019-03-01 04:11:59, 24174, 2019-03-01 04:11:59
2019-03-01 04:12:00, E:\PES\TEST\video\V0602\45322.avi, 2019-03-01 04:12:09, 24979, 2019-03-01 04:12:11
2019-03-01 04:12:12, E:\PES\TEST\video\V0602\45779.avi, 2019-03-01 04:12:23, 25264, 2019-03-01 04:12:25
2019-03-01 04:12:26, E:\PES\TEST\video\V0602\44618.avi, 2019-03-01 04:12:39, 24157, 2019-03-01 04:12:41
2019-03-01 04:12:41, E:\PES\TEST\video\V0602\45623.avi, 2019-03-01 04:12:51, 25584, 2019-03-01 04:12:51
2019-03-01 04:12:52, E:\PES\TEST\video\V0602\45512.avi, 2019-03-01 04:13:03, 25226, 2019-03-01 04:13:04
2019-03-01 04:13:04, E:\PES\TEST\video\V0602\45278.avi, 2019-03-01 04:13:13, 24549, 2019-03-01 04:13:14
2019-03-01 04:13:15, E:\PES\TEST\video\V0602\167927.avi, 2019-03-01 04:13:30, 173395, 2019-03-01 04:13:31
2019-03-01 04:13:31, E:\PES\TEST\video\V0602\45128.avi, 2019-03-01 04:13:40, 25194, 2019-03-01 04:13:41
2019-03-01 04:13:43, E:\PES\TEST\video\V0602\395859.avi, 2019-03-01 04:14:14, 395355, 2019-03-01 04:14:14
2019-03-01 04:14:15, E:\PES\TEST\video\V0602\44726.avi, 2019-03-01 04:14:25, 24507, 2019-03-01 04:14:27
2019-03-01 04:14:28, E:\PES\TEST\video\V0602\45333.avi, 2019-03-01 04:14:37, 24239, 2019-03-01 04:14:38
2019-03-01 04:14:39, E:\PES\TEST\video\V0602\44450.avi, 2019-03-01 04:15:06, 25408, 2019-03-01 04:15:07
2019-03-01 04:15:08, E:\PES\TEST\video\V0602\44720.avi, 2019-03-01 04:15:18, 24506, 2019-03-01 04:15:19
2019-03-01 04:15:20, E:\PES\TEST\video\V0602\44932.avi, 2019-03-01 04:15:29, 25332, 2019-03-01 04:15:30
2019-03-01 04:15:31, E:\PES\TEST\video\V0602\374540.avi, 2019-03-01 04:15:54, 372616, 2019-03-01 04:15:56
2019-03-01 04:15:56, E:\PES\TEST\video\V0602\45342.avi, 2019-03-01 04:16:05, 24986, 2019-03-01 04:16:06
2019-03-01 04:16:06, E:\PES\TEST\video\V0602\119643.avi, 2019-03-01 04:16:16, 24532, 2019-03-01 04:16:16
2019-03-01 04:16:18, E:\PES\TEST\video\V0602\395953.avi, 2019-03-01 04:16:55, 395360, 2019-03-01 04:16:57
2019-03-01 04:16:57, E:\PES\TEST\video\V0602\120693.avi, 2019-03-01 04:17:06, 24793, 2019-03-01 04:17:06
