2019-03-04 18:12:26, E:\PES\TEST\video\V1506\395004.avi, 2019-03-04 18:12:46, 386621, 2019-03-04 18:12:48
2019-03-04 18:12:48, E:\PES\TEST\video\V1506\66766.avi, 2019-03-04 18:12:55, 24547, 2019-03-04 18:12:57
2019-03-04 18:12:58, E:\PES\TEST\video\V1506\404265.avi, 2019-03-04 18:13:11, 25612, 2019-03-04 18:13:11
2019-03-04 18:13:11, E:\PES\TEST\video\V1506\180107.avi, 2019-03-04 18:13:29, 174457, 2019-03-04 18:13:30
2019-03-04 18:13:30, E:\PES\TEST\video\V1506\389581.avi, 2019-03-04 18:13:46, 386515, 2019-03-04 18:13:46
2019-03-04 18:13:46, E:\PES\TEST\video\V1506\137924.avi, 2019-03-04 18:14:01, 25576, 2019-03-04 18:14:02
2019-03-04 18:14:02, E:\PES\TEST\video\V1506\137465.avi, 2019-03-04 18:14:14, 24508, 2019-03-04 18:14:14
2019-03-04 18:14:14, E:\PES\TEST\video\V1506\67075.avi, 2019-03-04 18:14:23, 24896, 2019-03-04 18:14:25
2019-03-04 18:14:26, E:\PES\TEST\video\V1506\66720.avi, 2019-03-04 18:14:36, 25369, 2019-03-04 18:14:37
2019-03-04 18:14:37, E:\PES\TEST\video\V1506\138160.avi, 2019-03-04 18:14:50, 25354, 2019-03-04 18:14:51
2019-03-04 18:14:51, E:\PES\TEST\video\V1506\138305.avi, 2019-03-04 18:15:05, 25185, 2019-03-04 18:15:07
2019-03-04 18:15:07, E:\PES\TEST\video\V1506\137696.avi, 2019-03-04 18:15:18, 24201, 2019-03-04 18:15:19
2019-03-04 18:15:20, E:\PES\TEST\video\V1506\180112.avi, 2019-03-04 18:15:38, 174462, 2019-03-04 18:15:40
2019-03-04 18:15:41, E:\PES\TEST\video\V1506\137859.avi, 2019-03-04 18:15:50, 24889, 2019-03-04 18:15:52
2019-03-04 18:15:52, E:\PES\TEST\video\V1506\137806.avi, 2019-03-04 18:16:03, 25286, 2019-03-04 18:16:03
2019-03-04 18:16:04, E:\PES\TEST\video\V1506\137481.avi, 2019-03-04 18:16:16, 24654, 2019-03-04 18:16:17
2019-03-04 18:16:17, E:\PES\TEST\video\V1506\137946.avi, 2019-03-04 18:16:31, 24585, 2019-03-04 18:16:33
2019-03-04 18:16:33, E:\PES\TEST\video\V1506\137572.avi, 2019-03-04 18:16:46, 24979, 2019-03-04 18:16:46
2019-03-04 18:16:47, E:\PES\TEST\video\V1506\404467.avi, 2019-03-04 18:16:57, 25630, 2019-03-04 18:16:58
2019-03-04 18:16:59, E:\PES\TEST\video\V1506\180033.avi, 2019-03-04 18:17:16, 174383, 2019-03-04 18:17:18
2019-03-04 18:17:19, E:\PES\TEST\video\V1506\137454.avi, 2019-03-04 18:17:28, 24758, 2019-03-04 18:17:30
2019-03-04 18:17:30, E:\PES\TEST\video\V1506\137759.avi, 2019-03-04 18:17:44, 24886, 2019-03-04 18:17:44
2019-03-04 18:17:44, E:\PES\TEST\video\V1506\180088.avi, 2019-03-04 18:18:01, 174438, 2019-03-04 18:18:03
2019-03-04 18:18:03, E:\PES\TEST\video\V1506\137707.avi, 2019-03-04 18:18:17, 24568, 2019-03-04 18:18:17
2019-03-04 18:18:17, E:\PES\TEST\video\V1506\376743.avi, 2019-03-04 18:18:35, 372599, 2019-03-04 18:18:36
2019-03-04 18:18:36, E:\PES\TEST\video\V1506\138493.avi, 2019-03-04 18:18:46, 25631, 2019-03-04 18:18:47
2019-03-04 18:18:47, E:\PES\TEST\video\V1506\389641.avi, 2019-03-04 18:19:03, 386639, 2019-03-04 18:19:03
2019-03-04 18:19:04, E:\PES\TEST\video\V1506\137665.avi, 2019-03-04 18:19:20, 24730, 2019-03-04 18:19:21
2019-03-04 18:19:21, E:\PES\TEST\video\V1506\137391.avi, 2019-03-04 18:19:31, 24504, 2019-03-04 18:19:32
2019-03-04 18:19:33, E:\PES\TEST\video\V1506\66901.avi, 2019-03-04 18:19:46, 24573, 2019-03-04 18:19:46
2019-03-04 18:19:46, E:\PES\TEST\video\V1506\138213.avi, 2019-03-04 18:19:55, 24308, 2019-03-04 18:19:57
2019-03-04 18:19:57, E:\PES\TEST\video\V1506\376723.avi, 2019-03-04 18:20:16, 372579, 2019-03-04 18:20:17
2019-03-04 18:20:17, E:\PES\TEST\video\V1506\67023.avi, 2019-03-04 18:20:28, 24589, 2019-03-04 18:20:28
2019-03-04 18:20:29, E:\PES\TEST\video\V1506\137427.avi, 2019-03-04 18:20:39, 24610, 2019-03-04 18:20:39
2019-03-04 18:20:39, E:\PES\TEST\video\V1506\137308.avi, 2019-03-04 18:20:51, 24540, 2019-03-04 18:20:52
2019-03-04 18:20:53, E:\PES\TEST\video\V1506\389599.avi, 2019-03-04 18:21:10, 386551, 2019-03-04 18:21:12
2019-03-04 18:21:12, E:\PES\TEST\video\V1506\138542.avi, 2019-03-04 18:21:24, 24391, 2019-03-04 18:21:26
2019-03-04 18:21:27, E:\PES\TEST\video\V1506\137455.avi, 2019-03-04 18:21:33, 24923, 2019-03-04 18:21:35
2019-03-04 18:21:36, E:\PES\TEST\video\V1506\138074.avi, 2019-03-04 18:21:45, 24678, 2019-03-04 18:21:46
2019-03-04 18:21:46, E:\PES\TEST\video\V1506\137597.avi, 2019-03-04 18:22:09, 25494, 2019-03-04 18:22:09
2019-03-04 18:22:09, E:\PES\TEST\video\V1506\138103.avi, 2019-03-04 18:22:21, 24135, 2019-03-04 18:22:22
2019-03-04 18:22:23, E:\PES\TEST\video\V1506\376753.avi, 2019-03-04 18:22:39, 372609, 2019-03-04 18:22:39
2019-03-04 18:22:39, E:\PES\TEST\video\V1506\137664.avi, 2019-03-04 18:22:55, 24729, 2019-03-04 18:22:57
2019-03-04 18:22:57, E:\PES\TEST\video\V1506\137923.avi, 2019-03-04 18:23:12, 25440, 2019-03-04 18:23:13
2019-03-04 18:23:13, E:\PES\TEST\video\V1506\67247.avi, 2019-03-04 18:23:23, 24913, 2019-03-04 18:23:25
2019-03-04 18:23:26, E:\PES\TEST\video\V1506\137942.avi, 2019-03-04 18:23:39, 25504, 2019-03-04 18:23:41
2019-03-04 18:23:42, E:\PES\TEST\video\V1506\376725.avi, 2019-03-04 18:23:59, 372581, 2019-03-04 18:24:00
2019-03-04 18:24:00, E:\PES\TEST\video\V1506\376782.avi, 2019-03-04 18:24:18, 372638, 2019-03-04 18:24:18
2019-03-04 18:24:19, E:\PES\TEST\video\V1506\67172.avi, 2019-03-04 18:24:31, 25618, 2019-03-04 18:24:31
2019-03-04 18:24:31, E:\PES\TEST\video\V1506\138227.avi, 2019-03-04 18:24:43, 25183, 2019-03-04 18:24:43
2019-03-04 18:24:44, E:\PES\TEST\video\V1506\138496.avi, 2019-03-04 18:25:00, 24754, 2019-03-04 18:25:01
2019-03-04 18:25:01, E:\PES\TEST\video\V1506\137977.avi, 2019-03-04 18:25:15, 25449, 2019-03-04 18:25:16
2019-03-04 18:25:17, E:\PES\TEST\video\V1506\67258.avi, 2019-03-04 18:25:25, 24441, 2019-03-04 18:25:27
2019-03-04 18:25:28, E:\PES\TEST\video\V1506\66195.avi, 2019-03-04 18:25:36, 24168, 2019-03-04 18:25:37
2019-03-04 18:25:38, E:\PES\TEST\video\V1506\376850.avi, 2019-03-04 18:25:55, 372706, 2019-03-04 18:25:55
2019-03-04 18:25:55, E:\PES\TEST\video\V1506\389627.avi, 2019-03-04 18:26:14, 386607, 2019-03-04 18:26:14
2019-03-04 18:26:14, E:\PES\TEST\video\V1506\66443.avi, 2019-03-04 18:26:23, 25077, 2019-03-04 18:26:25
2019-03-04 18:26:26, E:\PES\TEST\video\V1506\376708.avi, 2019-03-04 18:26:35, 372564, 2019-03-04 18:26:37
2019-03-04 18:26:37, E:\PES\TEST\video\V1506\138159.avi, 2019-03-04 18:26:46, 25352, 2019-03-04 18:26:48
2019-03-04 18:26:49, E:\PES\TEST\video\V1506\137400.avi, 2019-03-04 18:26:59, 24852, 2019-03-04 18:27:01
2019-03-04 18:27:02, E:\PES\TEST\video\V1506\66007.avi, 2019-03-04 18:27:12, 24297, 2019-03-04 18:27:13
2019-03-04 18:27:13, E:\PES\TEST\video\V1506\138029.avi, 2019-03-04 18:27:20, 24465, 2019-03-04 18:27:21
2019-03-04 18:27:22, E:\PES\TEST\video\V1506\138101.avi, 2019-03-04 18:27:31, 24750, 2019-03-04 18:27:32
2019-03-04 18:27:33, E:\PES\TEST\video\V1506\67311.avi, 2019-03-04 18:27:45, 24613, 2019-03-04 18:27:46
2019-03-04 18:27:47, E:\PES\TEST\video\V1506\138379.avi, 2019-03-04 18:27:56, 24226, 2019-03-04 18:27:56
2019-03-04 18:27:57, E:\PES\TEST\video\V1506\138445.avi, 2019-03-04 18:28:07, 24327, 2019-03-04 18:28:08
2019-03-04 18:28:08, E:\PES\TEST\video\V1506\137593.avi, 2019-03-04 18:28:18, 24871, 2019-03-04 18:28:18
2019-03-04 18:28:18, E:\PES\TEST\video\V1506\67100.avi, 2019-03-04 18:28:34, 24898, 2019-03-04 18:28:34
2019-03-04 18:28:35, E:\PES\TEST\video\V1506\180027.avi, 2019-03-04 18:28:48, 174378, 2019-03-04 18:28:48
2019-03-04 18:28:49, E:\PES\TEST\video\V1506\137843.avi, 2019-03-04 18:28:59, 25001, 2019-03-04 18:29:00
2019-03-04 18:29:00, E:\PES\TEST\video\V1506\137927.avi, 2019-03-04 18:29:18, 25579, 2019-03-04 18:29:18
2019-03-04 18:29:18, E:\PES\TEST\video\V1506\180012.avi, 2019-03-04 18:29:38, 174362, 2019-03-04 18:29:40
2019-03-04 18:29:40, E:\PES\TEST\video\V1506\66925.avi, 2019-03-04 18:29:51, 24734, 2019-03-04 18:29:52
2019-03-04 18:29:53, E:\PES\TEST\video\V1506\137317.avi, 2019-03-04 18:30:09, 25487, 2019-03-04 18:30:09
2019-03-04 18:30:09, E:\PES\TEST\video\V1506\376791.avi, 2019-03-04 18:30:26, 372647, 2019-03-04 18:30:28
2019-03-04 18:30:28, E:\PES\TEST\video\V1506\179986.avi, 2019-03-04 18:30:48, 174336, 2019-03-04 18:30:48
2019-03-04 18:30:48, E:\PES\TEST\video\V1506\66196.avi, 2019-03-04 18:30:58, 24645, 2019-03-04 18:31:00
2019-03-04 18:31:01, E:\PES\TEST\video\V1506\138486.avi, 2019-03-04 18:31:12, 25367, 2019-03-04 18:31:12
2019-03-04 18:31:12, E:\PES\TEST\video\V1506\137736.avi, 2019-03-04 18:31:22, 24375, 2019-03-04 18:31:23
2019-03-04 18:31:24, E:\PES\TEST\video\V1506\179973.avi, 2019-03-04 18:31:42, 174323, 2019-03-04 18:31:42
2019-03-04 18:31:43, E:\PES\TEST\video\V1506\180093.avi, 2019-03-04 18:31:52, 174443, 2019-03-04 18:31:54
2019-03-04 18:31:55, E:\PES\TEST\video\V1506\138137.avi, 2019-03-04 18:32:06, 25082, 2019-03-04 18:32:07
